date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:27:05	4800/4800	---M--	200	added ('OK')	application/javascript	etag:W/%224800-1608734105000%22	https://www.baristapaulbassett.co.kr/js/ui.js?time=1639552961693	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/uiba95.js	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1381)
16:27:05	172750/172750	---M--	200	added ('OK')	image/png	etag:W/%22172750-1619746159000%22	https://www.baristapaulbassett.co.kr/upload/editor/202104/Filedata_202104301029195220.png	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/upload/editor/202104/Filedata_202104301029195220.png	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1381)
16:27:06	9623/9623	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:27:06%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1401&topYn=N	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/notice/Viewca78.html	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1381)
16:27:06	3557/3557	---M--	200	added ('OK')	text/css	etag:W/%223557-1573550186000%22	https://www.baristapaulbassett.co.kr/css/fonts.css?time=1639552961967	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/fonts227b.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1361)
16:27:06	26761/26761	---M--	200	added ('OK')	text/css	etag:W/%2226761-1628061441000%22	https://www.baristapaulbassett.co.kr/css/common.css?time=1639552961967	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/common227b.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1361)
16:27:07	7892/7892	---M--	200	added ('OK')	text/css	etag:W/%227892-1608732226000%22	https://www.baristapaulbassett.co.kr/css/layout.css?time=1639552961967	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/layout227b.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1361)
16:27:07	22255/22255	---M--	200	added ('OK')	text/css	etag:W/%2222255-1554963507000%22	https://www.baristapaulbassett.co.kr/css/swiper.css?time=1639552961967	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/swiper227b.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1361)
16:27:07	1776/1776	---M--	200	added ('OK')	text/css	etag:W/%221776-1554963507000%22	https://www.baristapaulbassett.co.kr/css/slick.css?time=1639552961967	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/slick227b.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1361)
16:27:07	25680/25680	---M--	200	added ('OK')	text/css	etag:W/%2225680-1554963506000%22	https://www.baristapaulbassett.co.kr/css/animate.css?time=1639552961967	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/animate227b.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1361)
16:27:08	196522/196522	---M--	200	added ('OK')	text/css	etag:W/%22196522-1638758113000%22	https://www.baristapaulbassett.co.kr/css/content.css?time=1639552961967	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/content227b.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1361)
16:27:08	4800/4800	---M--	200	added ('OK')	application/javascript	etag:W/%224800-1608734105000%22	https://www.baristapaulbassett.co.kr/js/ui.js?time=1639552961967	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/ui227b.js	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1361)
16:27:08	290195/290195	---M--	200	added ('OK')	image/jpeg	etag:W/%22290195-1618218547000%22	https://www.baristapaulbassett.co.kr/upload/editor/202104/Filedata_202104120609070210.jpg	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/upload/editor/202104/Filedata_202104120609070210.jpg	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1361)
16:27:09	9950/9950	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:27:09%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1381&topYn=N	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/notice/View992e.html	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1361)
16:27:09	3557/3557	---M--	200	added ('OK')	text/css	etag:W/%223557-1573550186000%22	https://www.baristapaulbassett.co.kr/css/fonts.css?time=1639552962253	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/fonts562f.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1341)
16:27:09	26761/26761	---M--	200	added ('OK')	text/css	etag:W/%2226761-1628061441000%22	https://www.baristapaulbassett.co.kr/css/common.css?time=1639552962253	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/common562f.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1341)
16:27:10	7892/7892	---M--	200	added ('OK')	text/css	etag:W/%227892-1608732226000%22	https://www.baristapaulbassett.co.kr/css/layout.css?time=1639552962253	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/layout562f.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1341)
16:27:10	22255/22255	---M--	200	added ('OK')	text/css	etag:W/%2222255-1554963507000%22	https://www.baristapaulbassett.co.kr/css/swiper.css?time=1639552962253	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/swiper562f.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1341)
16:27:10	1776/1776	---M--	200	added ('OK')	text/css	etag:W/%221776-1554963507000%22	https://www.baristapaulbassett.co.kr/css/slick.css?time=1639552962253	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/slick562f.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1341)
16:27:10	25680/25680	---M--	200	added ('OK')	text/css	etag:W/%2225680-1554963506000%22	https://www.baristapaulbassett.co.kr/css/animate.css?time=1639552962253	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/animate562f.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1341)
16:27:11	196522/196522	---M--	200	added ('OK')	text/css	etag:W/%22196522-1638758113000%22	https://www.baristapaulbassett.co.kr/css/content.css?time=1639552962253	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/content562f.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1341)
16:27:11	4800/4800	---M--	200	added ('OK')	application/javascript	etag:W/%224800-1608734105000%22	https://www.baristapaulbassett.co.kr/js/ui.js?time=1639552962253	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/ui562f.js	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1341)
16:27:11	322838/322838	---M--	200	added ('OK')	image/jpeg	etag:W/%22322838-1616121971000%22	https://www.baristapaulbassett.co.kr/upload/editor/202103/Filedata_202103191146117520.jpg	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/upload/editor/202103/Filedata_202103191146117520.jpg	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1341)
16:27:12	9872/9872	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:27:11%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1361&topYn=N	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/notice/View0202.html	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1341)
16:27:12	3557/3557	---M--	200	added ('OK')	text/css	etag:W/%223557-1573550186000%22	https://www.baristapaulbassett.co.kr/css/fonts.css?time=1639552962582	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/fontsab62.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1321)
16:27:12	26761/26761	---M--	200	added ('OK')	text/css	etag:W/%2226761-1628061441000%22	https://www.baristapaulbassett.co.kr/css/common.css?time=1639552962582	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/commonab62.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1321)
16:27:13	7892/7892	---M--	200	added ('OK')	text/css	etag:W/%227892-1608732226000%22	https://www.baristapaulbassett.co.kr/css/layout.css?time=1639552962582	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/layoutab62.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1321)
16:27:13	22255/22255	---M--	200	added ('OK')	text/css	etag:W/%2222255-1554963507000%22	https://www.baristapaulbassett.co.kr/css/swiper.css?time=1639552962582	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/swiperab62.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1321)
16:27:13	1776/1776	---M--	200	added ('OK')	text/css	etag:W/%221776-1554963507000%22	https://www.baristapaulbassett.co.kr/css/slick.css?time=1639552962582	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/slickab62.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1321)
16:27:13	25680/25680	---M--	200	added ('OK')	text/css	etag:W/%2225680-1554963506000%22	https://www.baristapaulbassett.co.kr/css/animate.css?time=1639552962582	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/animateab62.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1321)
16:27:14	196522/196522	---M--	200	added ('OK')	text/css	etag:W/%22196522-1638758113000%22	https://www.baristapaulbassett.co.kr/css/content.css?time=1639552962582	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/contentab62.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1321)
16:27:14	4800/4800	---M--	200	added ('OK')	application/javascript	etag:W/%224800-1608734105000%22	https://www.baristapaulbassett.co.kr/js/ui.js?time=1639552962582	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/uiab62.js	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1321)
16:27:14	3557/3557	---M--	200	added ('OK')	text/css	etag:W/%223557-1573550186000%22	https://www.baristapaulbassett.co.kr/css/fonts.css?time=1639552962854	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/fonts3718.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1301)
16:27:15	26761/26761	---M--	200	added ('OK')	text/css	etag:W/%2226761-1628061441000%22	https://www.baristapaulbassett.co.kr/css/common.css?time=1639552962854	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/common3718.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1301)
16:27:15	7892/7892	---M--	200	added ('OK')	text/css	etag:W/%227892-1608732226000%22	https://www.baristapaulbassett.co.kr/css/layout.css?time=1639552962854	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/layout3718.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1301)
16:27:15	22255/22255	---M--	200	added ('OK')	text/css	etag:W/%2222255-1554963507000%22	https://www.baristapaulbassett.co.kr/css/swiper.css?time=1639552962854	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/swiper3718.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1301)
16:27:16	1776/1776	---M--	200	added ('OK')	text/css	etag:W/%221776-1554963507000%22	https://www.baristapaulbassett.co.kr/css/slick.css?time=1639552962854	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/slick3718.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1301)
16:27:16	25680/25680	---M--	200	added ('OK')	text/css	etag:W/%2225680-1554963506000%22	https://www.baristapaulbassett.co.kr/css/animate.css?time=1639552962854	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/animate3718.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1301)
16:27:16	196522/196522	---M--	200	added ('OK')	text/css	etag:W/%22196522-1638758113000%22	https://www.baristapaulbassett.co.kr/css/content.css?time=1639552962854	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/content3718.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1301)
16:27:17	4800/4800	---M--	200	added ('OK')	application/javascript	etag:W/%224800-1608734105000%22	https://www.baristapaulbassett.co.kr/js/ui.js?time=1639552962854	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/ui3718.js	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1301)
16:27:17	368816/368816	---M--	200	added ('OK')	image/jpeg	etag:W/%22368816-1614925631000%22	https://www.baristapaulbassett.co.kr/upload/editor/202103/Filedata_202103050327112360.jpg	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/upload/editor/202103/Filedata_202103050327112360.jpg	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1301)
16:27:17	9227/9227	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:27:17%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1302&topYn=N	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/notice/View4323.html	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1301)
16:27:18	3557/3557	---M--	200	added ('OK')	text/css	etag:W/%223557-1573550186000%22	https://www.baristapaulbassett.co.kr/css/fonts.css?time=1639552963131	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/fontsb858.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1281)
16:27:18	26761/26761	---M--	200	added ('OK')	text/css	etag:W/%2226761-1628061441000%22	https://www.baristapaulbassett.co.kr/css/common.css?time=1639552963131	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/commonb858.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1281)
16:27:18	7892/7892	---M--	200	added ('OK')	text/css	etag:W/%227892-1608732226000%22	https://www.baristapaulbassett.co.kr/css/layout.css?time=1639552963131	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/layoutb858.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1281)
16:27:18	22255/22255	---M--	200	added ('OK')	text/css	etag:W/%2222255-1554963507000%22	https://www.baristapaulbassett.co.kr/css/swiper.css?time=1639552963131	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/swiperb858.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1281)
16:27:19	1776/1776	---M--	200	added ('OK')	text/css	etag:W/%221776-1554963507000%22	https://www.baristapaulbassett.co.kr/css/slick.css?time=1639552963131	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/slickb858.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1281)
16:27:19	25680/25680	---M--	200	added ('OK')	text/css	etag:W/%2225680-1554963506000%22	https://www.baristapaulbassett.co.kr/css/animate.css?time=1639552963131	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/animateb858.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1281)
16:27:19	196522/196522	---M--	200	added ('OK')	text/css	etag:W/%22196522-1638758113000%22	https://www.baristapaulbassett.co.kr/css/content.css?time=1639552963131	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/contentb858.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1281)
16:27:20	4800/4800	---M--	200	added ('OK')	application/javascript	etag:W/%224800-1608734105000%22	https://www.baristapaulbassett.co.kr/js/ui.js?time=1639552963131	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/uib858.js	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1281)
16:27:20	909809/909809	---M--	200	added ('OK')	image/jpeg	etag:W/%22909809-1612751052000%22	https://www.baristapaulbassett.co.kr/upload/editor/202102/Filedata_202102081124129110.jpg	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/upload/editor/202102/Filedata_202102081124129110.jpg	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1281)
16:27:21	9766/9766	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:27:20%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1301&topYn=N	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/notice/View74ae.html	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1281)
16:27:21	3557/3557	---M--	200	added ('OK')	text/css	etag:W/%223557-1573550186000%22	https://www.baristapaulbassett.co.kr/css/fonts.css?time=1639552963416	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/fonts98bb.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1262)
16:27:21	26761/26761	---M--	200	added ('OK')	text/css	etag:W/%2226761-1628061441000%22	https://www.baristapaulbassett.co.kr/css/common.css?time=1639552963416	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/common98bb.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1262)
16:27:21	7892/7892	---M--	200	added ('OK')	text/css	etag:W/%227892-1608732226000%22	https://www.baristapaulbassett.co.kr/css/layout.css?time=1639552963416	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/layout98bb.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1262)
16:27:22	22255/22255	---M--	200	added ('OK')	text/css	etag:W/%2222255-1554963507000%22	https://www.baristapaulbassett.co.kr/css/swiper.css?time=1639552963416	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/swiper98bb.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1262)
16:27:22	1776/1776	---M--	200	added ('OK')	text/css	etag:W/%221776-1554963507000%22	https://www.baristapaulbassett.co.kr/css/slick.css?time=1639552963416	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/slick98bb.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1262)
16:27:22	25680/25680	---M--	200	added ('OK')	text/css	etag:W/%2225680-1554963506000%22	https://www.baristapaulbassett.co.kr/css/animate.css?time=1639552963416	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/animate98bb.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1262)
16:27:23	196522/196522	---M--	200	added ('OK')	text/css	etag:W/%22196522-1638758113000%22	https://www.baristapaulbassett.co.kr/css/content.css?time=1639552963416	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/content98bb.css	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1262)
16:27:23	4800/4800	---M--	200	added ('OK')	application/javascript	etag:W/%224800-1608734105000%22	https://www.baristapaulbassett.co.kr/js/ui.js?time=1639552963416	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/ui98bb.js	(from https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1262)
